frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,udp.srcport,udp.dstport,icmp.type
"96.492864000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","310","52630","0x00000014","0","1","0","1",,,
"96.492865000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","266","52630","0x00000014","0","1","0","1",,,
"96.492865000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","798","52630","0x00000014","0","1","0","1",,,
"96.492865000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","47","52630","0x00000014","0","1","0","1",,,
"96.493296000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","750","52630","0x00000014","0","1","0","1",,,
"96.493296000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","975","52630","0x00000014","0","1","0","1",,,
"96.493297000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","470","52630","0x00000014","0","1","0","1",,,
"96.493297000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","233","52630","0x00000014","0","1","0","1",,,
"96.500600000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","538","0x00000002","1","0","0","0",,,
"96.500603000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","316","0x00000002","1","0","0","0",,,
"96.500603000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","776","0x00000002","1","0","0","0",,,
"96.500604000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","325","0x00000002","1","0","0","0",,,
"96.500604000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","965","0x00000002","1","0","0","0",,,
"96.500605000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","326","0x00000002","1","0","0","0",,,
"96.500605000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","40","0x00000002","1","0","0","0",,,
"96.500606000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","767","0x00000002","1","0","0","0",,,
"96.500606000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","245","0x00000002","1","0","0","0",,,
"96.500607000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","513","0x00000002","1","0","0","0",,,
"96.500607000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","390","0x00000002","1","0","0","0",,,
"96.500608000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","830","0x00000002","1","0","0","0",,,
"96.500608000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","551","0x00000002","1","0","0","0",,,
"96.500609000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","739","0x00000002","1","0","0","0",,,
"96.500609000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","195","0x00000002","1","0","0","0",,,
"96.500609000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","416","0x00000002","1","0","0","0",,,
"96.500610000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","474","0x00000002","1","0","0","0",,,
"96.500610000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","726","0x00000002","1","0","0","0",,,
"96.500611000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","599","0x00000002","1","0","0","0",,,
"96.500611000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","338","0x00000002","1","0","0","0",,,
"96.500612000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","172","0x00000002","1","0","0","0",,,
"96.500612000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","388","0x00000002","1","0","0","0",,,
"96.500613000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","887","0x00000002","1","0","0","0",,,
"96.500613000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","568","0x00000002","1","0","0","0",,,
"96.500613000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","845","0x00000002","1","0","0","0",,,
"96.500614000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","446","0x00000002","1","0","0","0",,,
"96.512278000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","702","52630","0x00000014","0","1","0","1",,,
"96.512278000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","469","52630","0x00000014","0","1","0","1",,,
"96.512279000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","722","52630","0x00000014","0","1","0","1",,,
"96.513674000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","396","52630","0x00000014","0","1","0","1",,,
"96.513674000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","807","52630","0x00000014","0","1","0","1",,,
"96.513674000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","593","52630","0x00000014","0","1","0","1",,,
"96.513675000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","942","52630","0x00000014","0","1","0","1",,,
"96.513675000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","780","52630","0x00000014","0","1","0","1",,,
"96.513675000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","73","52630","0x00000014","0","1","0","1",,,
"96.513675000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","991","52630","0x00000014","0","1","0","1",,,
"96.513676000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","308","52630","0x00000014","0","1","0","1",,,
"96.513834000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","277","52630","0x00000014","0","1","0","1",,,
"96.513834000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","190","52630","0x00000014","0","1","0","1",,,
"96.513835000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","16","52630","0x00000014","0","1","0","1",,,
"96.513835000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","900","52630","0x00000014","0","1","0","1",,,
"96.513835000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","630","52630","0x00000014","0","1","0","1",,,
"96.513835000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","191","52630","0x00000014","0","1","0","1",,,
"96.513836000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","192","52630","0x00000014","0","1","0","1",,,
"96.513836000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","484","52630","0x00000014","0","1","0","1",,,
"96.513836000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","389","52630","0x00000014","0","1","0","1",,,
"96.513836000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","51","52630","0x00000014","0","1","0","1",,,
"96.513837000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","912","52630","0x00000014","0","1","0","1",,,
"96.520175000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","208","52630","0x00000014","0","1","0","1",,,
"96.520976000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","649","52630","0x00000014","0","1","0","1",,,
"96.520976000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","966","52630","0x00000014","0","1","0","1",,,
"96.520976000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","260","52630","0x00000014","0","1","0","1",,,
"96.520977000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","638","52630","0x00000014","0","1","0","1",,,
"96.520977000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","410","52630","0x00000014","0","1","0","1",,,
"96.520977000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","426","52630","0x00000014","0","1","0","1",,,
"96.521290000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","624","0x00000002","1","0","0","0",,,
"96.521293000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","782","0x00000002","1","0","0","0",,,
"96.521293000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","92","0x00000002","1","0","0","0",,,
"96.521294000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","314","0x00000002","1","0","0","0",,,
"96.521294000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","471","0x00000002","1","0","0","0",,,
"96.521294000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","642","0x00000002","1","0","0","0",,,
"96.521295000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","927","0x00000002","1","0","0","0",,,
"96.521295000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","180","0x00000002","1","0","0","0",,,
"96.521296000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","444","0x00000002","1","0","0","0",,,
"96.521296000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","879","0x00000002","1","0","0","0",,,
"96.521296000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","857","0x00000002","1","0","0","0",,,
"96.521297000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","746","0x00000002","1","0","0","0",,,
"96.521297000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","589","0x00000002","1","0","0","0",,,
"96.521297000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","920","0x00000002","1","0","0","0",,,
"96.521298000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","843","0x00000002","1","0","0","0",,,
"96.521298000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","625","0x00000002","1","0","0","0",,,
"96.521298000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","720","0x00000002","1","0","0","0",,,
"96.521299000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","352","0x00000002","1","0","0","0",,,
"96.521299000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","150","0x00000002","1","0","0","0",,,
"96.521300000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","985","0x00000002","1","0","0","0",,,
"96.521300000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","106","0x00000002","1","0","0","0",,,
"96.521300000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","532","0x00000002","1","0","0","0",,,
"96.522418000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","493","52630","0x00000014","0","1","0","1",,,
"96.522419000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","727","52630","0x00000014","0","1","0","1",,,
"96.522419000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","181","52630","0x00000014","0","1","0","1",,,
"96.522419000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","560","52630","0x00000014","0","1","0","1",,,
"96.522419000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","271","52630","0x00000014","0","1","0","1",,,
"96.522420000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","452","52630","0x00000014","0","1","0","1",,,
"96.522420000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","601","52630","0x00000014","0","1","0","1",,,
"96.522420000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","165","52630","0x00000014","0","1","0","1",,,
"96.522421000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","275","52630","0x00000014","0","1","0","1",,,
"96.522421000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","241","52630","0x00000014","0","1","0","1",,,
"96.522421000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","376","52630","0x00000014","0","1","0","1",,,
"96.522422000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","456","52630","0x00000014","0","1","0","1",,,
"96.522422000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","647","52630","0x00000014","0","1","0","1",,,
"96.522422000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","731","52630","0x00000014","0","1","0","1",,,
"96.522422000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","840","52630","0x00000014","0","1","0","1",,,
"96.522423000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","688","52630","0x00000014","0","1","0","1",,,
"96.522423000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","644","52630","0x00000014","0","1","0","1",,,
"96.523056000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","98","52630","0x00000014","0","1","0","1",,,
"96.523057000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","623","52630","0x00000014","0","1","0","1",,,
"96.523057000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","475","52630","0x00000014","0","1","0","1",,,
"96.523058000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","848","52630","0x00000014","0","1","0","1",,,
"96.523058000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","501","52630","0x00000014","0","1","0","1",,,
"96.523058000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","295","52630","0x00000014","0","1","0","1",,,
"96.523058000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","7","52630","0x00000014","0","1","0","1",,,
"96.523059000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","243","52630","0x00000014","0","1","0","1",,,
"96.523059000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","571","52630","0x00000014","0","1","0","1",,,
"96.523060000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","303","52630","0x00000014","0","1","0","1",,,
"96.525693000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","703","52630","0x00000014","0","1","0","1",,,
"96.525693000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","935","52630","0x00000014","0","1","0","1",,,
"96.526073000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","58","52630","0x00000014","0","1","0","1",,,
"96.526235000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","235","52630","0x00000014","0","1","0","1",,,
"96.530574000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","486","0x00000002","1","0","0","0",,,
"96.530576000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","818","0x00000002","1","0","0","0",,,
"96.530577000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","877","0x00000002","1","0","0","0",,,
"96.530577000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","313","0x00000002","1","0","0","0",,,
"96.530577000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","343","0x00000002","1","0","0","0",,,
"96.530578000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","330","0x00000002","1","0","0","0",,,
"96.530578000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","189","0x00000002","1","0","0","0",,,
"96.530578000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","806","0x00000002","1","0","0","0",,,
"96.530579000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","136","0x00000002","1","0","0","0",,,
"96.530579000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","223","0x00000002","1","0","0","0",,,
"96.530579000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","534","0x00000002","1","0","0","0",,,
"96.530580000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","482","0x00000002","1","0","0","0",,,
"96.530580000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","120","0x00000002","1","0","0","0",,,
"96.530580000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","816","0x00000002","1","0","0","0",,,
"96.530581000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","406","0x00000002","1","0","0","0",,,
"96.530581000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","701","0x00000002","1","0","0","0",,,
"96.530582000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","989","0x00000002","1","0","0","0",,,
"96.530582000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","671","0x00000002","1","0","0","0",,,
"96.530582000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","520","0x00000002","1","0","0","0",,,
"96.530583000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","559","0x00000002","1","0","0","0",,,
"96.530583000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","967","0x00000002","1","0","0","0",,,
"96.530583000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","274","0x00000002","1","0","0","0",,,
"96.530584000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","186","0x00000002","1","0","0","0",,,
"96.530584000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","639","0x00000002","1","0","0","0",,,
"96.530584000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","88","0x00000002","1","0","0","0",,,
"96.530585000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","737","0x00000002","1","0","0","0",,,
"96.530585000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","140","0x00000002","1","0","0","0",,,
"96.530586000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","347","0x00000002","1","0","0","0",,,
"96.531670000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","488","0x00000002","1","0","0","0",,,
"96.531671000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","54","0x00000002","1","0","0","0",,,
"96.531672000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","391","0x00000002","1","0","0","0",,,
"96.531672000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","516","0x00000002","1","0","0","0",,,
"96.531673000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","12","0x00000002","1","0","0","0",,,
"96.531673000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","494","0x00000002","1","0","0","0",,,
"96.531673000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","957","0x00000002","1","0","0","0",,,
"96.535466000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","616","0x00000002","1","0","0","0",,,
"96.535468000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","496","0x00000002","1","0","0","0",,,
"96.535469000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","17","0x00000002","1","0","0","0",,,
"96.535470000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","980","0x00000002","1","0","0","0",,,
"96.541411000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","538","52630","0x00000014","0","1","0","1",,,
"96.541412000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","316","52630","0x00000014","0","1","0","1",,,
"96.541412000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","776","52630","0x00000014","0","1","0","1",,,
"96.541412000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","325","52630","0x00000014","0","1","0","1",,,
"96.541413000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","965","52630","0x00000014","0","1","0","1",,,
"96.541499000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","326","52630","0x00000014","0","1","0","1",,,
"96.541499000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","40","52630","0x00000014","0","1","0","1",,,
"96.541500000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","767","52630","0x00000014","0","1","0","1",,,
"96.541500000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","245","52630","0x00000014","0","1","0","1",,,
"96.541500000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","513","52630","0x00000014","0","1","0","1",,,
"96.541500000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","390","52630","0x00000014","0","1","0","1",,,
"96.541501000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","830","52630","0x00000014","0","1","0","1",,,
